data,temp_max,temp_min,temp_media,umid_max,umid_min,umid_mediana,rad_min,rad_max,rad_mediana,vento_raj_max,vento_vel_media,precipitacao_total,temp_inst_faltantes_pct,umidade_faltantes_pct,radiacao_faltantes_pct,vento_vel_faltantes_pct,precipitacao_faltantes_pct,valor_loja_02
2023-10-21,25.7,16.1,20.05,100.0,67.0,84.0,2.4,3369.5,1363.7,9.0,3.06,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,4369.37
2023-10-22,25.9,17.8,20.37,100.0,66.0,100.0,0.3,900.8,235.3,9.0,2.22,9.6,0.0%,0.0%,37.5%,0.0%,0.0%,2833.17
2023-10-23,24.8,19.3,21.0,100.0,79.0,100.0,0.0,939.3,154.0,10.1,2.01,27.4,0.0%,0.0%,29.17%,0.0%,0.0%,1463.13
2023-10-24,24.9,18.8,21.43,100.0,77.0,98.5,0.4,1295.8,600.7,6.7,1.06,0.2,0.0%,0.0%,37.5%,0.0%,0.0%,1889.47
2023-10-25,20.4,14.3,17.59,100.0,68.0,93.0,3.6,2305.9,677.5,4.9,1.15,1.0,4.17%,4.17%,41.67%,4.17%,4.17%,1281.69
2023-10-26,23.1,11.3,16.81,100.0,46.0,89.0,6.3,3503.3,1289.0,7.1,1.41,0.2,4.17%,4.17%,41.67%,4.17%,4.17%,1614.43
2023-10-27,26.0,13.4,18.84,100.0,61.0,81.5,3.4,3595.2,1403.2,8.1,2.42,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2741.38
2023-10-28,23.2,18.2,20.72,100.0,78.0,92.5,17.7,726.8,307.1,13.7,1.62,0.6,0.0%,0.0%,45.83%,0.0%,0.0%,1602.32
2023-10-29,30.9,16.3,23.58,100.0,48.0,80.0,8.4,3690.5,2090.8,8.0,1.2,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,7658.44
2023-10-30,28.1,19.0,22.98,100.0,48.0,87.5,4.7,1969.3,900.9,6.6,1.42,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1669.83
2023-10-31,25.2,18.4,21.0,100.0,60.0,87.0,2.3,1951.6,928.35,9.5,2.46,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1852.24
2023-11-01,24.5,18.3,20.47,94.0,63.0,82.5,0.2,2087.4,623.9,14.0,3.49,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,1347.02
2023-11-02,19.7,16.0,17.26,100.0,78.0,100.0,0.4,826.6,78.05,13.2,4.12,52.8,4.17%,4.17%,25.0%,4.17%,4.17%,2190.74
2023-11-03,21.5,13.3,17.64,100.0,65.0,100.0,0.5,2151.5,43.7,11.0,2.13,4.4,0.0%,0.0%,4.17%,0.0%,0.0%,1992.36
2023-11-04,21.3,10.9,15.19,99.0,46.0,83.0,7.9,3328.6,1689.7,7.5,1.68,0.0,4.17%,4.17%,41.67%,4.17%,4.17%,3079.91
2023-11-05,23.5,8.4,15.88,100.0,36.0,73.0,11.6,3832.2,2336.95,1.6,0.54,0.2,0.0%,0.0%,41.67%,70.83%,0.0%,4169.9
2023-11-06,27.5,14.2,20.19,99.0,52.0,70.5,10.6,3760.5,2344.95,,,0.0,0.0%,0.0%,41.67%,100.0%,0.0%,2928.21
2023-11-07,33.6,15.1,23.25,100.0,40.0,79.0,18.7,3668.5,2262.8,,,0.0,0.0%,0.0%,41.67%,100.0%,0.0%,5191.76
2023-11-08,26.4,20.6,22.42,100.0,59.0,87.5,10.6,645.0,289.55,7.8,1.83,4.0,0.0%,0.0%,41.67%,54.17%,0.0%,2205.49
2023-11-09,21.9,19.6,20.49,100.0,79.0,100.0,0.1,1120.9,266.6,8.7,2.57,4.6,0.0%,0.0%,37.5%,0.0%,0.0%,1936.37
2023-11-10,26.0,17.4,20.8,95.0,72.0,87.0,7.4,3076.4,649.2,9.3,2.75,0.4,0.0%,0.0%,41.67%,0.0%,0.0%,1655.57
2023-11-11,31.7,19.6,24.43,100.0,55.0,90.0,8.8,1633.6,573.55,22.0,3.28,4.8,0.0%,0.0%,41.67%,0.0%,0.0%,4602.28
2023-11-12,23.9,19.9,21.75,100.0,88.0,99.5,5.7,577.9,160.1,12.6,3.02,26.0,0.0%,0.0%,45.83%,0.0%,0.0%,3517.8
2023-11-13,24.0,19.5,21.2,100.0,72.0,97.0,0.3,1204.8,344.5,11.7,2.22,30.8,4.17%,4.17%,41.67%,4.17%,4.17%,1686.74
2023-11-14,26.1,20.3,22.29,100.0,65.0,100.0,3.9,1682.8,447.0,6.9,1.35,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2107.23
2023-11-15,22.7,17.7,20.07,100.0,82.0,100.0,1.2,802.7,131.8,5.8,1.17,26.2,0.0%,0.0%,37.5%,0.0%,0.0%,2911.07
2023-11-16,28.1,20.5,22.85,100.0,66.0,99.0,0.3,3019.0,214.0,5.9,1.68,0.4,0.0%,0.0%,12.5%,0.0%,0.0%,2950.83
2023-11-17,23.6,19.6,21.22,100.0,86.0,98.0,0.2,1373.0,186.65,9.5,2.49,3.2,0.0%,0.0%,33.33%,0.0%,0.0%,1613.33
2023-11-18,27.6,18.6,21.81,100.0,55.0,100.0,0.0,2848.0,162.4,11.1,1.78,31.2,4.17%,4.17%,16.67%,4.17%,4.17%,3568.7
2023-11-19,26.0,12.7,19.82,100.0,42.0,70.5,0.4,3805.9,2133.0,6.6,1.47,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,5625.23
2023-11-20,28.9,12.5,20.49,100.0,35.0,81.0,0.4,3802.6,2206.8,8.1,1.8,0.0,0.0%,4.17%,37.5%,0.0%,0.0%,3558.56
2023-11-21,34.5,15.8,25.15,100.0,44.0,75.5,37.8,3290.8,1654.95,8.6,1.46,0.0,4.17%,8.33%,41.67%,4.17%,4.17%,4224.04
2023-11-22,27.8,17.8,21.74,100.0,79.0,91.5,0.8,882.8,374.05,10.6,2.72,18.8,0.0%,0.0%,33.33%,0.0%,0.0%,996.17
2023-11-23,27.0,18.2,21.55,99.0,48.0,80.5,0.1,3859.5,1179.25,8.8,2.72,0.0,0.0%,0.0%,25.0%,0.0%,0.0%,2669.84
2023-11-24,27.5,15.4,21.58,100.0,38.0,64.0,8.7,3862.3,1868.3,10.9,1.56,0.0,4.17%,8.33%,37.5%,4.17%,4.17%,3759.02
2023-11-25,26.4,13.1,20.07,85.0,46.0,63.0,0.9,3874.9,2189.8,9.2,3.09,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,3486.41
2023-11-26,30.2,16.5,22.62,95.0,47.0,70.5,5.1,3726.9,1965.1,10.9,2.43,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,6757.7
2023-11-27,27.4,19.7,23.71,99.0,69.0,82.0,1.0,1703.5,986.0,6.3,1.85,0.0,8.33%,8.33%,37.5%,8.33%,8.33%,1707.53
2023-11-28,26.9,19.2,22.73,97.0,57.0,83.5,6.5,3547.0,1460.1,13.5,3.15,0.0,8.33%,8.33%,37.5%,8.33%,8.33%,2159.19
2023-11-29,30.6,18.7,23.07,100.0,53.0,87.5,0.3,3388.8,636.45,9.9,1.92,0.2,0.0%,0.0%,16.67%,0.0%,0.0%,3076.24
2023-11-30,31.8,19.2,25.12,100.0,47.0,86.0,0.0,3520.6,855.1,5.5,1.22,0.0,8.33%,8.33%,29.17%,8.33%,8.33%,3479.59
2023-12-01,37.7,21.3,28.53,100.0,42.0,76.0,11.4,3638.6,2044.2,6.5,2.04,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,6514.93
2023-12-02,32.3,20.0,24.2,100.0,59.0,84.0,0.1,1839.4,397.6,12.6,2.67,16.2,4.17%,4.17%,29.17%,4.17%,4.17%,2226.05
2023-12-03,27.7,19.2,22.15,100.0,71.0,98.0,0.0,2235.1,256.85,10.1,2.07,7.2,0.0%,0.0%,25.0%,0.0%,0.0%,4950.01
2023-12-04,20.7,17.9,19.0,100.0,80.0,93.0,0.2,1514.0,274.25,15.0,4.2,1.0,4.17%,4.17%,25.0%,4.17%,4.17%,1273.81
2023-12-05,25.9,17.6,21.24,97.0,69.0,83.0,0.0,3471.2,1125.25,12.3,3.97,0.0,0.0%,0.0%,16.67%,0.0%,0.0%,3163.05
2023-12-06,27.4,20.4,23.08,100.0,75.0,99.0,10.8,1283.8,325.9,13.7,2.09,39.2,4.17%,4.17%,37.5%,4.17%,4.17%,1597.95
2023-12-07,26.0,21.2,22.69,100.0,76.0,100.0,0.6,1254.4,617.15,5.3,1.06,2.0,0.0%,0.0%,25.0%,0.0%,0.0%,2291.05
2023-12-08,25.5,15.2,20.91,100.0,41.0,73.0,17.7,3779.7,1766.9,9.2,2.62,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,4923.87
2023-12-09,26.4,13.6,20.29,92.0,53.0,67.0,20.0,3946.7,2160.1,11.7,3.18,0.0,0.0%,4.17%,37.5%,0.0%,0.0%,4144.67
2023-12-10,27.1,18.0,22.15,95.0,58.0,76.5,11.3,3676.8,1715.8,8.7,2.55,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,6101.38
2023-12-11,29.1,19.1,23.02,100.0,48.0,86.5,0.4,3885.9,1150.75,9.1,2.22,0.0,0.0%,0.0%,33.33%,0.0%,0.0%,2865.84
2023-12-12,33.5,18.7,25.65,99.0,42.0,73.5,21.2,3849.1,2130.3,7.9,2.57,0.0,8.33%,8.33%,37.5%,8.33%,8.33%,4036.87
2023-12-13,29.2,19.8,25.07,100.0,59.0,78.0,4.9,1501.9,383.85,13.9,2.0,15.4,0.0%,0.0%,41.67%,0.0%,0.0%,1946.06
2023-12-14,31.7,20.6,24.41,100.0,55.0,91.5,1.8,2859.4,277.15,14.7,1.58,2.2,0.0%,0.0%,33.33%,0.0%,0.0%,2229.61
2023-12-15,32.1,20.5,25.4,100.0,67.0,83.0,2.0,3018.1,542.1,16.7,2.24,17.0,0.0%,0.0%,37.5%,0.0%,0.0%,1973.6
2023-12-16,35.1,20.9,27.36,100.0,61.0,77.0,0.7,3141.6,1235.55,12.3,1.93,0.8,0.0%,0.0%,25.0%,0.0%,0.0%,5408.43
2023-12-17,38.0,24.8,30.38,100.0,38.0,64.5,16.8,3721.4,1232.1,11.3,2.14,9.2,0.0%,0.0%,37.5%,0.0%,0.0%,6396.77
2023-12-18,33.8,20.9,26.8,100.0,64.0,93.0,5.6,2064.9,1363.0,19.6,1.6,33.0,0.0%,0.0%,37.5%,0.0%,0.0%,2446.27
2023-12-19,24.2,20.1,22.29,100.0,78.0,89.5,0.2,1597.7,168.2,9.4,2.85,0.0,0.0%,0.0%,20.83%,0.0%,0.0%,1159.81
2023-12-20,26.2,19.8,22.28,100.0,81.0,87.0,8.2,2619.5,812.3,8.3,2.37,2.2,4.17%,4.17%,37.5%,4.17%,4.17%,1502.39
2023-12-21,31.8,20.8,25.4,100.0,52.0,89.0,13.7,3833.7,1844.7,8.5,1.48,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,3534.46
2023-12-22,33.2,20.5,25.63,100.0,53.0,88.0,3.2,3569.5,1114.0,19.4,1.79,4.2,4.17%,4.17%,37.5%,4.17%,4.17%,1791.74
2023-12-23,30.7,19.5,25.14,100.0,57.0,77.0,22.5,3370.2,1921.7,11.8,1.86,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,3402.21
2023-12-24,31.2,22.2,26.12,100.0,50.0,80.5,16.2,3660.1,2213.5,7.8,1.93,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,955.38
2023-12-25,29.4,21.1,25.51,100.0,53.0,77.0,31.8,2530.1,1073.9,10.4,1.94,9.2,4.17%,4.17%,37.5%,4.17%,4.17%,
2023-12-26,26.3,15.7,21.22,100.0,28.0,71.5,18.0,3897.9,2389.5,7.0,1.47,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2653.58
2023-12-27,27.9,13.7,21.14,100.0,50.0,64.5,19.7,3942.2,2280.3,8.6,2.08,0.0,8.33%,8.33%,37.5%,8.33%,8.33%,2852.35
2023-12-28,35.4,15.9,25.86,100.0,32.0,68.0,16.6,3799.2,2204.8,10.3,1.49,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,3791.27
2023-12-29,28.0,19.6,24.29,100.0,63.0,84.0,0.0,2858.4,707.0,14.4,1.9,47.0,4.17%,4.17%,29.17%,4.17%,4.17%,1857.96
2023-12-30,25.8,17.2,21.48,100.0,44.0,73.5,6.4,3968.8,2293.7,8.8,2.24,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2551.23
2023-12-31,26.4,15.2,20.03,100.0,49.0,78.0,19.0,3925.7,2043.8,8.1,2.12,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,397.39
2024-01-01,30.1,16.1,22.55,97.0,49.0,72.0,13.3,3820.6,2000.8,8.2,2.26,0.0,0.0%,4.17%,37.5%,0.0%,0.0%,
2024-01-02,29.4,20.4,24.12,100.0,56.0,81.0,5.4,3073.5,1566.4,10.4,2.44,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2797.73
2024-01-03,29.3,19.2,23.19,100.0,58.0,82.0,3.1,3117.9,1513.1,12.1,2.94,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2211.62
2024-01-04,28.7,19.3,23.49,94.0,56.0,81.5,12.8,3065.7,2258.9,10.8,3.21,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2131.04
2024-01-05,30.2,20.2,24.57,97.0,54.0,76.0,10.8,3904.2,2164.7,10.9,2.68,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2910.91
2024-01-06,32.5,20.3,25.62,100.0,49.0,78.0,8.8,3740.0,1764.3,8.2,2.23,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2877.43
2024-01-07,35.2,22.0,27.86,100.0,46.0,75.0,7.2,2919.0,1697.3,6.3,1.2,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,4268.24
2024-01-08,34.2,23.2,26.33,100.0,37.0,76.0,0.6,3271.1,498.7,15.4,1.99,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,2615.81
2024-01-09,28.0,19.2,23.46,100.0,68.0,81.0,7.0,1735.7,787.3,6.4,1.27,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,1959.23
2024-01-10,28.2,20.9,24.48,100.0,62.0,78.0,4.7,1619.3,674.4,8.2,1.4,0.8,4.17%,4.17%,37.5%,4.17%,4.17%,1949.43
2024-01-11,27.1,21.5,23.53,100.0,75.0,88.0,2.7,1705.6,528.2,7.5,2.09,6.8,0.0%,0.0%,37.5%,0.0%,0.0%,2090.2
2024-01-12,29.3,19.9,24.22,99.0,47.0,78.0,4.2,3781.4,1731.5,8.6,2.48,0.0,12.5%,12.5%,37.5%,12.5%,12.5%,2255.08
2024-01-13,30.2,17.4,23.66,98.0,59.0,73.0,3.7,3799.5,2272.7,9.5,2.86,0.0,8.33%,8.33%,37.5%,8.33%,8.33%,3518.14
2024-01-14,35.9,19.6,25.54,100.0,48.0,78.0,5.1,3782.7,994.9,17.3,1.86,12.6,0.0%,0.0%,37.5%,0.0%,0.0%,4104.08
2024-01-15,32.0,19.3,25.2,100.0,55.0,82.5,3.6,3871.1,2328.9,7.4,1.44,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2799.09
2024-01-16,32.5,21.4,26.81,100.0,57.0,83.0,2.7,2527.2,1113.9,21.3,2.22,0.8,8.33%,8.33%,37.5%,8.33%,8.33%,2013.57
2024-01-17,25.7,20.7,22.55,100.0,81.0,98.0,1.6,1465.7,489.6,23.2,2.93,36.0,0.0%,0.0%,37.5%,0.0%,0.0%,2043.74
2024-01-18,28.6,22.0,24.7,100.0,78.0,99.0,0.9,2205.3,875.9,8.6,1.98,0.2,0.0%,0.0%,37.5%,0.0%,0.0%,1616.94
2024-01-19,32.5,21.7,26.6,100.0,58.0,89.0,1.8,3442.6,1655.6,5.8,1.24,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,2805.51
2024-01-20,28.2,22.7,24.89,100.0,66.0,86.0,1.3,2862.6,999.0,7.3,2.15,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,3003.08
2024-01-21,27.7,19.9,23.12,98.0,59.0,83.5,1.4,2926.8,1784.1,9.3,2.68,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,3602.01
2024-01-22,27.8,17.7,22.43,92.0,51.0,70.0,47.0,3538.1,2193.35,11.6,3.5,0.0,8.33%,8.33%,41.67%,8.33%,8.33%,2109.41
2024-01-23,27.6,16.6,21.83,98.0,53.0,72.5,46.9,3639.5,2277.7,10.9,2.98,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1829.8
2024-01-24,27.7,16.6,21.7,100.0,51.0,75.0,51.0,3688.8,2428.75,11.4,2.75,0.0,4.17%,4.17%,41.67%,4.17%,4.17%,1656.98
2024-01-25,27.7,17.5,21.86,100.0,36.0,79.0,30.7,3808.8,2295.05,9.6,2.78,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1860.23
2024-01-26,28.1,14.6,21.38,100.0,49.0,69.0,56.5,3742.8,2367.4,10.8,2.76,0.0,0.0%,4.17%,41.67%,0.0%,0.0%,2121.78
2024-01-27,28.4,17.3,22.31,100.0,44.0,72.5,43.9,3798.3,2223.5,8.6,2.46,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2730.21
2024-01-28,29.0,17.6,22.22,100.0,53.0,84.5,45.8,3747.3,1695.8,9.6,2.17,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,3351.79
2024-01-29,30.3,17.3,23.86,100.0,47.0,78.0,0.1,3921.9,2315.6,6.0,1.34,0.0,16.67%,16.67%,37.5%,16.67%,16.67%,2419.23
2024-01-30,30.9,18.1,24.73,100.0,44.0,82.0,24.6,3666.1,2315.0,6.1,1.41,0.0,4.17%,4.17%,41.67%,4.17%,4.17%,1840.82
2024-01-31,31.1,15.6,23.47,100.0,32.0,79.5,33.5,3785.0,2365.65,6.8,1.45,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2207.24
2024-02-01,32.1,17.9,24.02,100.0,33.0,85.0,0.3,3782.6,1594.7,7.8,1.9,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,2432.26
2024-02-02,32.2,19.7,25.48,100.0,51.0,74.0,25.0,3634.2,2330.55,8.5,2.75,0.0,16.67%,16.67%,41.67%,16.67%,16.67%,2838.22
2024-02-03,36.2,19.7,24.75,100.0,44.0,92.0,16.2,3568.0,1232.1,16.0,2.26,37.6,8.33%,8.33%,41.67%,8.33%,8.33%,2023.16
2024-02-04,35.2,21.3,25.54,100.0,51.0,87.0,13.8,3250.3,1630.7,16.3,1.67,2.8,4.17%,4.17%,50.0%,4.17%,4.17%,2932.84
2024-02-05,30.8,19.0,24.38,100.0,68.0,84.5,33.6,3726.9,1891.15,8.0,1.93,2.4,0.0%,0.0%,41.67%,0.0%,0.0%,2431.87
2024-02-06,31.4,22.0,26.12,100.0,65.0,88.5,22.1,3436.9,1358.1,7.4,2.02,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2993.89
2024-02-07,32.1,22.4,26.49,100.0,63.0,86.0,26.7,3559.3,1750.9,9.2,2.05,0.0,12.5%,12.5%,41.67%,12.5%,12.5%,3425.6
2024-02-08,31.9,21.4,26.91,100.0,66.0,78.0,17.1,3572.7,2228.45,6.0,1.71,0.0,12.5%,12.5%,41.67%,12.5%,12.5%,3412.93
2024-02-09,32.7,22.7,26.24,100.0,52.0,85.0,29.1,3502.1,509.75,9.0,1.83,0.0,8.33%,8.33%,41.67%,8.33%,8.33%,2420.41
2024-02-10,37.2,23.4,28.21,100.0,43.0,85.0,9.6,3009.5,1152.8,6.3,1.74,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,3290.75
2024-02-11,34.1,22.0,26.49,100.0,55.0,91.5,12.6,2355.9,867.5,22.4,1.86,15.8,0.0%,0.0%,45.83%,0.0%,0.0%,2594.29
2024-02-12,37.1,23.6,29.62,100.0,39.0,75.0,10.1,3332.2,1691.75,9.0,1.76,0.0,4.17%,4.17%,41.67%,4.17%,4.17%,5623.06
2024-02-13,30.3,19.4,22.34,100.0,64.0,100.0,6.8,613.7,273.1,10.2,2.25,19.0,8.33%,8.33%,41.67%,8.33%,8.33%,2545.83
2024-02-14,25.1,17.1,20.83,100.0,62.0,83.5,0.1,2793.2,1565.75,10.8,2.62,1.8,0.0%,0.0%,33.33%,0.0%,0.0%,1580.35
2024-02-15,24.9,18.4,21.14,95.0,68.0,84.5,4.8,2240.5,1001.6,9.5,2.38,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,1633.11
2024-02-16,25.1,19.5,21.56,100.0,77.0,89.0,3.0,2350.7,617.65,9.6,2.56,13.4,4.17%,4.17%,41.67%,4.17%,4.17%,1385.31
2024-02-17,28.6,18.0,21.7,100.0,69.0,100.0,19.5,3195.2,1433.45,14.5,2.44,32.6,12.5%,12.5%,41.67%,12.5%,12.5%,1976.5
2024-02-18,30.5,18.9,23.74,100.0,62.0,98.0,8.8,3472.7,2002.25,6.9,1.65,0.2,4.17%,4.17%,41.67%,4.17%,4.17%,3715.45
2024-02-19,27.9,20.2,23.83,100.0,74.0,98.0,4.0,2170.0,719.7,12.6,1.76,10.2,4.17%,4.17%,41.67%,4.17%,4.17%,1322.29
2024-02-20,28.4,19.3,23.18,100.0,57.0,91.0,0.7,3156.6,1887.8,10.0,2.23,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,1972.02
2024-02-21,28.9,18.1,23.2,100.0,65.0,82.0,6.1,3285.2,2145.4,8.8,2.36,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,2190.8
2024-02-22,31.3,19.1,24.27,100.0,63.0,89.0,0.0,3418.4,1255.4,6.3,1.86,0.0,4.17%,4.17%,37.5%,4.17%,4.17%,2163.62
2024-02-23,33.2,21.0,26.68,100.0,45.0,87.0,1.4,3280.3,2044.9,6.1,1.25,0.0,8.33%,8.33%,41.67%,8.33%,8.33%,2522.77
2024-02-24,33.3,20.4,26.06,100.0,51.0,90.5,2.3,3345.9,2000.15,10.1,1.89,0.0,0.0%,0.0%,41.67%,0.0%,0.0%,3395.63
2024-02-25,30.3,21.9,25.67,100.0,64.0,82.0,0.3,3037.5,1658.9,10.2,3.13,0.0,4.17%,4.17%,41.67%,4.17%,4.17%,4191.68
2024-02-26,28.5,22.1,24.28,100.0,76.0,89.0,0.1,2334.3,596.95,9.6,2.66,11.8,0.0%,0.0%,41.67%,0.0%,0.0%,1336.2
2024-02-27,30.4,23.1,25.71,100.0,70.0,99.0,16.4,2532.3,1222.5,5.6,1.22,12.2,0.0%,0.0%,45.83%,0.0%,0.0%,1812.15
2024-02-28,29.9,23.6,25.46,100.0,77.0,98.5,22.5,2409.7,632.9,6.2,1.46,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1714.56
2024-02-29,30.4,23.2,25.98,100.0,69.0,99.0,18.2,2769.0,1100.0,4.6,1.25,0.0,4.17%,4.17%,45.83%,4.17%,4.17%,2201.21
2024-03-01,30.8,22.8,26.1,100.0,60.0,88.5,25.7,2945.8,1845.2,6.9,1.64,0.0,8.33%,8.33%,45.83%,8.33%,8.33%,2045.58
2024-03-02,32.4,21.5,25.88,100.0,58.0,87.0,14.5,3424.9,1961.7,6.5,1.84,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2534.47
2024-03-03,29.5,19.7,24.84,100.0,64.0,93.5,46.0,2631.8,1468.7,18.5,1.47,35.2,0.0%,0.0%,45.83%,0.0%,0.0%,3766.8
2024-03-04,24.1,19.5,21.33,98.0,75.0,87.0,9.9,1585.1,730.8,10.0,2.63,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1168.05
2024-03-05,26.0,15.0,20.36,100.0,39.0,82.0,30.8,3353.1,2140.7,7.2,1.85,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1493.3
2024-03-06,26.9,12.2,19.07,100.0,38.0,93.0,28.6,3414.2,2170.7,7.2,1.55,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2666.52
2024-03-07,29.6,15.2,22.06,100.0,63.0,80.0,31.0,3298.2,2090.0,6.8,2.03,0.0,12.5%,12.5%,45.83%,12.5%,12.5%,3343.46
2024-03-08,25.7,21.3,22.67,100.0,80.0,99.0,0.7,870.6,423.3,7.1,2.0,3.2,0.0%,0.0%,41.67%,0.0%,0.0%,1587.13
2024-03-09,27.5,20.6,22.47,100.0,61.0,100.0,0.0,1514.3,194.75,8.7,1.51,8.8,0.0%,0.0%,33.33%,0.0%,0.0%,2719.77
2024-03-10,29.9,18.1,23.37,100.0,68.0,99.5,58.9,3117.0,2064.8,5.3,1.07,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,4613.78
2024-03-11,29.7,19.6,23.76,100.0,61.0,97.0,8.7,3396.9,2120.8,7.9,2.25,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1742.23
2024-03-12,33.4,17.9,24.5,100.0,56.0,85.5,18.7,3217.3,1847.8,6.9,1.85,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,2520.92
2024-03-13,34.6,20.3,26.56,100.0,50.0,91.0,30.7,3131.4,1841.1,5.1,1.29,0.0,4.17%,4.17%,45.83%,4.17%,4.17%,2874.53
2024-03-14,35.1,21.0,28.04,100.0,45.0,77.5,21.0,3194.8,1970.5,5.5,1.35,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,3805.36
2024-03-15,29.2,21.4,23.35,100.0,72.0,100.0,8.8,648.0,156.8,13.7,1.69,32.2,0.0%,0.0%,45.83%,0.0%,0.0%,1943.57
2024-03-16,23.9,21.3,22.19,100.0,97.0,100.0,19.2,507.0,245.0,6.1,1.57,22.2,4.17%,4.17%,45.83%,4.17%,4.17%,1784.21
2024-03-17,27.5,20.6,23.42,100.0,74.0,100.0,8.9,2273.2,779.2,6.0,1.46,3.0,4.17%,4.17%,45.83%,4.17%,4.17%,4195.16
2024-03-18,30.8,21.2,24.7,100.0,73.0,100.0,15.5,2985.0,1049.8,5.5,1.55,0.0,4.17%,4.17%,45.83%,4.17%,4.17%,2311.11
2024-03-19,26.9,21.6,25.03,100.0,79.0,97.0,10.8,952.0,380.0,6.8,1.15,0.8,0.0%,0.0%,45.83%,0.0%,0.0%,1786.6
2024-03-20,35.8,21.4,28.0,100.0,54.0,80.5,15.5,2677.2,1548.5,8.2,1.92,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,3042.27
2024-03-21,32.0,18.1,23.5,100.0,56.0,98.0,2.5,1075.2,223.9,25.3,2.69,38.6,0.0%,0.0%,41.67%,0.0%,0.0%,1030.05
2024-03-22,23.3,12.2,17.7,100.0,52.0,78.0,13.4,3224.8,2046.0,9.9,2.32,0.2,0.0%,0.0%,45.83%,0.0%,0.0%,1749.22
2024-03-23,25.8,13.6,19.0,100.0,53.0,81.0,13.8,3183.9,2013.8,7.9,2.12,0.0,0.0%,4.17%,45.83%,0.0%,0.0%,2291.26
2024-03-24,29.6,15.8,22.28,100.0,53.0,74.0,12.6,2907.5,1962.9,9.9,2.05,0.0,0.0%,4.17%,45.83%,0.0%,0.0%,5562.5
2024-03-25,28.4,16.0,21.38,100.0,51.0,95.5,10.0,3205.7,1691.8,6.3,1.32,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1804.05
2024-03-26,26.5,17.0,22.53,100.0,47.0,74.0,36.1,3147.5,2153.5,4.9,1.23,0.2,37.5%,37.5%,54.17%,87.5%,37.5%,1867.77
2024-03-27,28.2,17.5,24.08,96.0,62.0,73.5,40.6,2977.9,2002.5,,,0.0,41.67%,41.67%,54.17%,100.0%,41.67%,1451.16
2024-03-28,27.6,20.9,24.21,100.0,73.0,85.0,235.0,1927.5,1179.55,,,0.0,58.33%,58.33%,66.67%,100.0%,58.33%,1519.64
